content,rating
"Udah 2x chekcout HMNS O ini, 1 buat istri, 1 buat ibuk. Alhamdulillah pada suka, kali ini malah dapet bonus reed diffuser nya home of humans sama vial 5ml the perfection, thanks tim HMNS, ditunggu parfum terbarunya yg buat cowo, sukses 👍🏻",5
brg sesuai semoga cocok dan awet,5
"baru pertama kali coba si orgasm ini dan wanginya memang awalnya strong manis ada wangi kayu gitu lama kelamaan wanginya makin enak 😍 dan ini wangi yg aku cariiiiiiii 😍😍😍 sempet kejadian dikirimnya eos yg bocornya sampe botol kosong, tapi HMNS sangat bertanggung jawab sekali. Terima kasih HMNS bakalan langganan sama HMNS 😍😍😍",5
"Selalu repurchase varian orgsm iniii , suka banget sama wangi nya ❤️ kalo dipake, wangi nya awet seharian next mau coba varian lainnya juga thanks hmns ✨️",5
"wanginya enaaak, hint vanillanya kuat bgt, untuk ketahanannya bisa sampai 4-5 jam. adminnya ramaah luar biyasahhh. kalo bingung prefer tanya"" dulu ke adminnya 👍👍",5
Sempurna ...... Makasih bonus botol kecil nya,5
"paketnya udah sampai, rapih bgt dan aman bgt bubble wrapnya tebel",5
"Mantap, packing aman, boxnya premium. Dan namanya hmns ya pasti wangi",5
"botol ke 2 most fave parfum. disinitertulis lkmited edition, tapi nngak tau apanya yg limited, sama aja tuh",5
"Pengemasannya terniat sih, mantep banget. Wanginya manis perpaduan vanila dan buah. Thank you mini giftnya kak, sekalian bisa nyoba varian Alpha. Keep up the good work!",5
"Ini pertama kalinya aku beli parfum yg harganya 300an, biasanya yg di indomrt😂. Udh sering ngeliat review, tp nemu postingan mereka di explore, kepo in eh kok keren bgt feedsnya, baru liat brand yg konsep nya banyak cerita2, trs pernah ngasih wadah storyteller. Pas nyobain eeh bener produknya juga ga kalah bagus, wanginya enak unik bgt. Next mau cobain varian lainn. Dapet cardholder doong wkwk makasih banyaaakk humanss✨✨🌹",5
Aromanya bikin orang ***** pengen meluk nyiumm,5
"Sudah beli yg ke 3x dgn varian yg berbeda, semua wanginya enak apalagi kalau ada diskon, daily parfum aku selang seling antara hmns atau ***fl**e Intinya ini produk lokal yg gak kalah saing dgn produk luar, keren",5
Awal mula tau hmms lngsung order Farhampton eh langsung fallin in love akhirnya koleksi lah bbrp variant yg emg gokils wanginya g pasaran sesuai kepribadian masing² dan dijamin dinotice orang. Hmns orgsm emg best seller hmns dan wangi sweet floral nya bener bener pengen cuddle hehe sukses hmns,5
"senang banget pas paket ini dateng.. tp ga expect paketnya bakal gede, secara di ig cuma bilang dapet 2 vial. ternyata pas di unboxing dapet bath bomb jugaa.. aaah syenang sekaleew 🫶🥰 untuk wangi parfum orgasm ini tuh literally my type karna vanillanya yg kalem dan ga nyengat, dah gitu pas dipaduin sama body mistnya jd makin wangiiii.. berasa jd manusia wangi 🫠 anyway, thanks to HMNS udh ciptain parfum sewangi dan enak ini",5
Penasaran wanginya setelah liat review di Youtobe... akhirnya nyobain... dan... aq jatuh hati dg wanginya... sukaaakk bgt... packing dg kardus dan dilapis dg buble ... box nya mevaah... cucok jg buat kado... recommended... bakal repeat order... 🤩🤩🤩,5
"1st time purchase, suka bgt sama packaging & wanginya. definitely will purchase another variant next time",5
"pertama kali aku beli perfume dari hmns...wow it exceeds my expectations 😍 wanginya enak, sweet, typical aku bgttt 😚 lumayan long-lasting & harganya terjangkau 😁 packagingnya bagus & aman bgt 🤌",5
"Ini Parfum ke3 yg udh dbli. emng ga pernh nyesel sma prduk hmns. wanginya tahan lama, racikan yang pas.",5
"wanginya manis banget, cocok dipake di ruangan ber ac, kalo dipake outdoor langsung kalah sama matahari.",5
"Botol parfum aman, tidak pecah. Tapi lumayan banyak yang bocor ataupun ngerembes dari leher botol spertinya",4
Botol keempat 😁 Nggak bosan-bosan. Puas. ❤,5
Baca reviewnua sangat menatik langsung aja order. Untuk feel atau rasanya bisa lihat review-reviewnya aja,5
"rekomended seller banget. buat yang mau coba atau kepingin beli minyak wangi(parfum), harga miring, kualitas gak murahan. respond seller good banget. pride of local product lah!",5
"please help, gue bingung mau pilih eos atau orgsm, gue order duaduanya, soalnya yg satu buat dikasih ke doi😂, dapet bonus pula dari hmns",5
"packingnya aman dan nagis. kalau buat kado, udah keren banget ini.",5
thanks... paket nya udh sampai dgn aman dan ga ada masalah... wangi nya enak dominan vanila menurut gw sih,5
"Di kulitku hanya awet sekitaran 3 jam-an.. wanginya seperti prada candy,fyi",5
"Wanginya lebih enak yang ini daripada produk yg trialnya.. mungkin kurang konsisten dalam komposisi. Kalo yg ini lebih soft dan kecium lebih seger, kalo yg trial lebih nyengat banget gitu setelah disemprot dan dominan wangi vanila. Waktu coba yg trial engga langsung suka, jadi butuh beberapa waktu (-+ 1 minggu) baru bisa suka sama produknya😌 Saran: untuk voucher bisa dilamain waktu reedemnya",5
Cepat bgt baru PO langsung nyampe! Gak nyangka dapet Angpaoo 😍 Terimakasih HMNS! Sukses selalu! ✨,5
pemesanan cepat dikonfirmasi dan dikirim. packingannya rapi terus aman gitu. ga ragu belanja di sini,5
"beli lagi karena pengen dapat TWS spt info di IG masih ada, ternyata pas datang zonk. jadi kecewa..",3
"Mantap pengirimannya cepat, paking juga rapih., respon penjual juga bagus., produknya oke., trims., Mantap pengirimannya cepat, paking juga rapih., respon penjual juga bagus., produknya oke., trims.,",5
"wanginya enak, soft floral gitu, lumayan awt juga",5
"Wanginya cocok, seller responsif. And tenkiu diskonannya ).",5
Really made my day.. habis capek desak2an demi antri vaksin.. pulangnya disambut sm si O yg udh ditunggu2 sejak kemarin.. 🥰🥰🥰🥰,5
"wanginya tahan lama, packaging nya bagus, wanginya enak cuma saya kurang suka sama wanginya, mungkin nanti nyoba varian lain siapa tau nemu yg cocok wanginya. overall mantap",5
"baru nyoba,dan wanginya saya suka,udah gitu tahan lama.",5
"Pengirimannya cepat banget, wanginya enak. Cuman bagian tutupnya ada lecet 🥲",5
"Uwas waswas takut bocor atau kenapa napa tapi ternyata aman dongg. Baunya aku suka bangettt, tapi gatau ya cuma perasaan aku atau emang ga terlalu tahan lama",5
"Suka banget sama wanginya, vanilla-nya berasa tapi nggak yang terlalu manis gitu, sesuai deskripsi pokoknya, ada hint jasmine-nya juga, packaging aman pake dus dan bubble wrap, adminnya ramah banget, next pengen cobain eos deh.",5
"wangi buahnya seger bet, jd serasa kaya manager di jaksel kekeke. packingnya juga rapih dan aman bgt. thankyou hmns🤌🏻",5
"Barang nya sampe cepet banget, wangi nya jg suka bgtttt",5
"Parfum bau enak, dominan manis. Packing aman walaupun tanpa bubble wrap. Dapat bonus ukuran kecil 1 parfum lainnya dan voucher disc 25k. Ada kartu garansi jika saat datang barang pecah, ataupun bocor, atau spray rusak.",5
"Wangi soft, manis, ga terlalu nyengat cocok buat anak muda. Rejeki anak soleh dapet sampel “The Perfection” yang menurut aku bagus buat mas2 atau om2 kerja karena harumnya maskulin parah, walaupun berharap dapet sampel yang Alpha 😂. Btw, makasih mimin pengiriman cepat 👍",5
"Wanginya softt bangettt enakkkk Dan yg penting isteri happy dan langsung dapat senyuman terindah deh, makasih seller dan babang kurir nya ya…. Semoga berkah aamiin",5
aroma yang smooth namun tahan lama. projection yang bagus serta tidak meninggalkan noda pada pakaian. aman untuk kulit. cocok dipake malam hari buat nongkrong/ngedate,5
"Wangi cocok banget, gw jadi lebih pede, walaupun baunya feminim tetep cocok dipake cowo, bikin doi nempel terus soalnya baunya manis dan cocok sama keringet gw",5
"MashaAllah...Salah satu Perfume impian ku, setelah kemaren cuma bisa beliin buat kado. Akhirnya aku bisa beli untuk diriku sendiri. Dan mashaAllahnya lagi, aku salah satu yg beruntung dr 10pelanggan pertama yg mendapatkan free 100ml ORGSM. Akhirnyaaa...bisa sniff langsung ORGSM, dan wanginya tuh maniis yg kaleeeem bangeeet.. beda dg Ambar Janma yg aku punya, dia lebih strong di karakternya. Klo ini beneran yg calm bangeet, ada fresh di awal dari Apple dan manis di akhir. Beneran enak bangeet😍😍 Thank you, Humiinnss❤❤",5
Definisi parfum manis dari awal di semprot. Beberapa menit di awal terasa wangi buah agak kenceng sih tp lama2 berasa vanilanya tp bukan vanila yg bikin pusing.,5
"Costumer service nya baik, kualitas barang dan packaging juga baik. Puas banget soalnya terbukti kalau memang produknya bagus",5
Harum nya pas banget Tapi lebih suka farhamthon,5
"packing bagus, pengiriman tepat waktu, dpt voucher 25K 😍",5
"Packaging bagus, wanginya manis enak, tahan lama juga udah 4 jam lebih masih nempel",5
"Wanginya manis, top notes bener2 fruity, lama2 jadi vanilla. Tahan kurleb 6 jam, packaging sangat wah, paket selamat. Packing boxnya bagus sekali, ada vochernya juga. Kalau saja wanginya lebih tahan lama karena biasa beli parfum dibawah 300 tapi wanginya nempel sampe besok.",5
"packing sampe isi aman, pengiriman cepat mantap pokoknya. secara aroma cukup cocok walau emang terlalu manis untuk seleraku. cuma menariknya makin lama makin soft dan awet gitu. jadi masih bisa aku pake tiap hari tapi emang gak terlalu banyak (malah jadi irit😁) mantap deh pokoknya hmns dah punya 2 jenis dan gak ada yang ngecewain. semoga sukses selalu👍🏼",5
Botol kedua. Tentu saja puas dengan produknya,5
"selalu puas dg wangi dan kualitas parfume HMNS, apalagi yg orgasm",5
"Barang ori, kualitas keren. packing nya super aman. Puas belanja di sini",5
"packaging rapi dan seller responsif bgt. Semoga cocok dengan parfum ini, makasih!",5
"Barang sampai dengan kondisi baik, dipacking dengan baik, harga terjangkau, wanginya sedap, cocok dengan ibu saya",5
"Packaging pengiriman aman, packaging produk bagus dan aman. Wanginya mirip salah satu parfum nya Zara. Belum coba ketahanannya, mudah2an tahan lama.",5
"Wanginya masih sama kayak pesanan sebelumnya, sayang labelnya kotor",5
"Untuk wangi cocok karna saya suka yg tipenya manis. Untuk ketahanan menurut saya tidak terlalu bertahan lama wanginya, jd perlu dispray berkala. Cocok disiang ataupun malam. Overall ok. Thanks seller 👍🏻",5
"packing amaaan, barang oke, wanginya manissss banget, dapat bonus parfum alpha, makasihhh",5
Barang bagus sesuai deskripsi. diterima dengan baik. layanan dan penjual sangat responsif,5
"Berawal dr beliin kado suami starterpack eh kok jatuh cinta sama orgasm. Uda bertekad nabung beli, akhirnya kekumpul juga. Love sama aromanya, fix sy tim endus2 badan sendiri ini.",5
"Packing rapi, penjual ramah & fast response, produk menarik",4
"sampe dengan selamat, respond cepat, memang kualitas official store bagus bagus.",5
HMNS gausah diragukan lagi dari segi parfume bau nya selalu enak dan cocok di hidung apalagi after sales nya bukan hanya omon omong doang tapi reall banget pelayanannya bintang 5 gausah khawatir barang kamu rusak ataupun pecah pasti di garansikan diganti dan gak di persulit sedikitpun beda sama brand sebelah pokoknya buat huminss aku cinta kamu 👀😍👉,5
"Pengiriman cepat, Packaging pun aman, dan untuk varian ini Aromanya kombinasi ada paduan aroma ripe fruit ditambah Rose, dan samar"" ada sentuhan Vanilla, overall enak buat acara santai"" :)",5
"Recommended seller, thanks buat bonus sama vouchers-nya. Anget2 legit aroma orgasm ini",5
"packing aman, dilapisi bubble wrap dan kardus. packaging oke banget, simple dan aman. dikasih gift card, warranty card dan botol kecil 5ml untuk bisa dibawa-bawa. wanginya too sweet for me, but it's okay. overall good!",5
"nggak begitu tahan lama di aku dan nggak sreg sama wanginya, tapi temenku kantorku suka akhirnya dibeli sama dia, untung deh ada yg mau beli jadi nggak nganggur.",4
"Aroma soft apel powdery terhendus samar, saya suka. Meski aromanya lebih ke arah girly, menurut saya pemakaiannya bisa Unisex. Harus apply beberapa kali dalam sehari agar aromanya tetap bisa tercium. Cocok buat yang suka aroma soft tapi gak mencolok. Sepertinya occasion-nya bisa untuk daily ke kantor, hangout ngemall, or bahkan ngedate sama doi. Kesan yang di dapat: Elegan & Genit.",5
"wangi lumayan enak dan lembut tidak menyengat , untuk daya tahan keharuman in door bisa 3 jam out door 2 jam. lumayan lah",4
"harganya lagi diskon walupun sedikit tp lumayan, barang sampai dengan selamat tanpa leaking, terus bagi yang suka manis ini cocok bgt sih, semoga awet wangi dan parumnya krn kan gede 100ml. terus dape voucher potongan juga yeay, tp agak bingung cara klaimnya",5
"parfumnya sesuai dengan pesanan, walau estimasi pengirimanya lambat 1 hari ya tidak apa-apalah, dan untuk boxnya agak lecet sedikit di area atas, kemungkinan pas packaging terlalu rapat atau pas pengiriman ada benturan, tapi tidak ada masalah serius sih, yang penting aroma parfumnya mantap sebagai masukan sedikit, untuk cap spryer parfum lebih di perhatikan lagi supaya bisa nge click dengan sempurna 👍🙏",5
"Kaget banget ketika terima barang yg dateng botol bekas. Akhirnya komplain & adminnya sangat fast response. Diganti unit baru tanpa tambahan biaya pengiriman. Proses penggantian juga dipermudah. Jujur sempet badmood, tp selama di Indonesia harus mengakui kalau customer service & retention HMNS terbaik. Dulu pertama kali beli, ada leak di botol dan proses penukaran juga dipermudah. Keep up the good work!",5
"Istri saya suka..., wanginya OK. Kemasan ada yg bocor, jadinya berkurang. Seler OK, Pengiriman kurang OK, agak lambat",5
Beli lagi karena yang sebelumnya pecah di saat lagi sayang2nya,5
"Harapannya dapet bonus earphone, tp malah dapet bonus wangi enak ORGSM yg tahan lama. Disemprot sebelum tidur mantep.",5
"Ini parfume cewe tapi saya cowo suka banget jadi ya gapeduli, beli aja oawkkowako, harum lama bet, ga tau ninggalin jejak atau ngga, yang pasti pas semprotan awal satu ruangan kecium, ini namanya kenapa absurd bet yak wkkwk",5
"Yg suka parfume wangi manis banget ini sih pilihan. Mirip zara gardenia. Dpet tester jg. Kemasan safety bnget, elegant. Semua ssuai di deskripsi. Isi, warna, kemasan. Top untuk local brands. Mau liat apa botol parfume ny masih aman untuk kedepan ny. Karna bbrpa ulasan sblm ny bnyak tntang botol dan tutup ny. Mau tau juga apa ada wangi oud, wood jg ya ?",5
"Pertama kali beli parfum HMNS Orgasms dan langsung jatuh cinta sama baunya! Buat yang suka bau manis, apalagi yang ada hint vanillanya, gue yakin bakal suka juga sama parfumnya. Selain baunya, parfum ini juga tahan lumayan lama dengan cukup semprot beberapa kali aja. Untuk packaging sekarang udah beda sama yang sebelumnya, lebih simpel. Terus senengnya lagi, dapat voucher 25k untuk pembelian selanjutnya hehehe. Next mungkin bakalan coba varian parfum HMNS yang lain 💕",5
Packing aman. Bau sedep. Ada spicynya dikit. Cocok buat siang hari dan aktivitas outdoor. Dapet sample jg. Mksh yh,5
"Pas awal cium bau parfum ini, kecium bau sweet manisnya kayak croffle/ waffle yang bergula 😂 terus ada bau bubuk agar2 Swallow gold sedikit. Itu semprotan pertama.. terus pas coba pakai lagi, kecium bau plum, dan bau kekayuan gitu. Ada earthy note. Dan ada sedikit wangi bedak dan tentu wangi vanilla yang sweet tapi ga terlalu sweet kayak BBW. So far, baunya nyaman. Tp bukan bau favoritku yg jatuhnya agak sweet. But you did it, HMNS!",4
"blind buy tapi ternyata wanginya sesuai ekspektasi, bahkan lebih. untuk ketahanan belum coba sih. dapet harga flash sale + diskon juga dari tokped hehe. paketnya aman banget, di box nya udah lengkap sama warranty card dan vouchernya 🥰🥰",5
"setelah baca review orang2, auto tertarik beli. ternyata emang sewangi itu. lebih soft dari pada yang Farhampton. Habis mandi pun wanginya masih ada 😍 packaging juga mewah banget.",5
suka banget karena wanginya lembut dan manisss ✨,5
maju mundur mau beli trs liat flashsale ydh cus beli dan ga nyesel samsek wanginya ennaaaakkk dapet tester juga pokoknya mantappp,5
"udah coba beberapa merk lokal lainnya tapi balik lagi ke hmns, karena enak dan awet, ini udah botol ke-2, thankyou seller, dapet free totebag 👍🏻",5
"pembelian parfum HMNS Orgsm yg ke-3, nggak pernah ngecewain, selalu juara di hati❤️ alhamdulillah dpt hadiah earphone wireless dr hmns, astagaaa luv banget, kmren jg hbs beliin doi the pefection nya hmns jg juara bgt wanginyaaa, pokoknya sayang banyak2 HMNS❤️❤️❤️",5
design botol dan kualitas wangi nya bagus dan enak banget. pengiriman jg lumayan lancar.,5
beneran enakk apalagi dapet free sow jujur enak bgt dan packaging nya parfum mahal❤️,5
Seller responsif dan komunikatif banget Dan utk kualitas sdh pasti TOP👍👍 Pembelian ini sdh yg kedua dan akan repeat lagi soalnya mau ada launching new product😘 Terima kasih juga krn dpt lanyard 🙏🏻,5
selalu oke sih parfume hmns dan yang lebih oke lagi customer care nya.. paket pertama pas nyampe dan unboxing ternyata pecah dan segelnya gada. langsung dikirm dan sampe dalam 1 hari. terima kasih HMNS!,5
barang ok seller fast response packing bagus,5
Produk original & pengiriman cepat. Suka bgt sm wangi vanilla & jasmine nya yg paling menonjol. Wanginya bener2 cheerful.,5
"AKHIRNYA!!! Setelah dari awal dia keluar udah ngincar tapi kemudian pas mau beli eh si EOS launch lalu kegoda sama EOS dan begitu ngeliat si ORGSM ini ganti kemasan langsung gercep beli dan sesuka itu! ORGSM ini tipekal wangi kesukaan aku banget! Mana dikasih vial ambar janma dan parah... ternyata wanginya enak, padahal nggak ada niat beli ambar janma jd pengen beli deh wkwkwk. harus nabung nih 🤭",5
"Pengiriman cepat, packing aman dan bagus banget suka, wanginya ga usah ditanya udah pasti enak dan juga awet",5
"Enak sih wanginya, tahan lama juga. Dapet pujian dari istri juga, dia suka wanginya. Kalo di saya sih kurang cocok ternyata, walaupun sebenernya wanginya enak.",5
"mantap, istri saya suka banget wanginya, dapat bonus juga",5
"I expect flowery gt, ternyata wangi vanilla nya yg strong. But overall I like!! Pengirimannya jg cepet bgt, baru jam12 kmrn Check Out, jam 1 siang ini udah sampe. Keep up the good work, Hmns!",5
"ibu suka sekali dengan aroma produk. produk diterima kondisi semua sempurna, packing jg sempurna & cepat sampai. penjual ramah, Recommended seller👍☆☆☆☆☆",5
"ini pembelian yg ke dua. udah paling cocok buat aku yg Orgasm. wanginya sweet and fresh. walaupun temen sekantor kyk nya udah banyak yg pake, jadi agak pasaran. tapi whtevr, aku tetep suka kok",5
Reorder botol full size kedua. Kemarin bingung antara orgsm atau eos. Ini enak bgt dan awet bangettttt wanginya jadi ga boros juga,5
"wanginya enak dan cocok, packing juga rapi dan berkualitas,",5
"suka dng wanginya. imo, cocok buat pria juga yg suka wangi lembut. dipake buat aktivitas luar ruangan dan keringetan masih tahan selama 3 jam. kalau ga keringetan & outdoor, tahan lamaa bgt apalagi kalo baju nya selesai dipake & digantung besoknya masih kecium. btww, ini bias ya. kalau mmg py bau badan akut sihh, better diobatin duluu dbanding dtimpa parfum",5
"Packingan bagus, aromanya enak, istri saya suka",5
"Cocok banget buat kado! Udah beli untuk kedua kali. ORI jelas, dan yang paling suka packing aman banget. Thanks HMNS team!",5
"wanginya enak, manis tapi tidak bikin eneg. Wanginya bisa tahan kurleb 6 jam di ruang ber ac",5
barang sudah sampai tujuan dengan selamat. Admin ramah dan fast respon Recommended seller pokoknya 👍,5
Ini orgsm ke-dua. Dari segi botol nya lebih suka design yg sekarang. Lebih simple tapi keliatan lebih mahal. Tapi kayanya ada sedikit berubah wangi nya. Botol kali ini lebih manis sedikit. Ga terlalu signifikan perubahannya. Tapi tetep sukakkk. Thank you HMNS.,5
Best local parfume! Dari mulai product sampai packaging nya keren. Harganya terjangkau untuk 100ml. Pertahankan,5
"wanginya sesuai dengan selera, dikemas dengan baik dan aman dari resiko pecah",5
"mantap, ga nyangka bakal gratis tws, tau gini tadi ga usah beli eraphone, makasih min, twsnya buat cadangan aja ws, 😁😁",5
"Barang sampai dengan aman, wanginya enak manis2 fruity. Sesuai deskripsi, awal disemprot wangi apel, lalu lama2 jadi manis musky gitu bau vanilla amber-nya. Pengiriman cepat, lgsg diproses d hari-h karena pesan sblm jam 12. Trims HMNS!",5
"cocok, dan aman sampai dengan selamat untuk wangi belum tau, karna buat hadiah",5
LOVE THIS AS ALWAYSS❤️🔥 Thankyouu hmns for creating this and keep it up!!,5
"Udah botol ke 5 make ini dari 2019! Adminnya ramah dan fast response, wangi juga enak bgt! Sukses selalu HMNS!",5
kurang strong untuk saya... wanginya sweet... secara keseluruhan cukup ok..,5
"pelayanan cepat, pengiriman cepat, kondisi barang baik dan sesuai dengan expectasi. Terima kasih.",5
"Packing oke, proses juga cepat, kualitas selalu terbaik",5
"Penasaran yg dibicarain semua umat, hint pertama manis wanginya. Dapet vial gratis krn pas ada promo. Pakcingan aman. Kl ada travel size lbh friendly dibawa2 akan lbh oke sih, dan pengemasan lbh cepet kg di hari yg sama makin keren pastinya. Thankyou",5
"ini cuma punya saya aja atau memang tutupnya yang orgsm longgar gini ya? udah habis eos 2 botol, tutupnya kenceng banget magnetnya, bahkan dipegang di tutupnya aja botolnya nggak jatuh lho 😁 tapi kalau wanginya emang selalu enak sih kalau hmns, kemarin mau redeem voucher juga adminnya komunikatif banget.",5
"seperti biasa, gak pernah mengecewakan. pengiriman super cepet, bonus mini size terus, wanginya super awet, packaging gapernah bocor. super bgtttt. dah 3x repurchase, dan bakal langganan terus sih hehe 💖",5
"baik bgt hmns ❤️ pelayanannya ramah dan fastresp, dikas exp yg paling lama dan dibonusin hmns x nipplets scent of woman dongg omg 🥺 Thankyouu ❤️",5
kualitas: terbaik kecocokan: cocok sekali wangi: enakss canduu ketahanan: mungkin 4 jam volume: full💙,5
"kualotas bagus, wangi tahan lama,penguriman cepat,baik dalam pengemasan,pengiriman cepat",5
"Pengiriman cepat, produk sesuai dg deskripsi, wanginya beneran enak .. recomended seller dan product 👍👍",5
"ORDER KE 2 DAN TETEP SUKA, makasih travel bottlenya walau gk bisa dipakai😭 soalnya ketika mau diisi malah tenggelam tempat injeknya.",5
Wanginya manis dan menyegarkan. Manisnya gk bikin eneg. Cocok untuk daily use. Pokoknya gk perlu ragu untuk checkout ini. 🤩,5
"Belum dibuka, krn untuk kdo. Pelayananan ramah sekali, pengiriman cepat dan aman. produknya tidak perlu dijelaskan, karena sudah banyak review. good job. Thank you 😄",5
willem defoe rate this perfume as a 10/10,5
"yeayy sampee. sukaa walaupun agak kecewa sama tutup botolnya soalnya rada bocor, kenapa tutupnya ga dibuat kaya eos aja yaaa? supaya aman. selebihnya aku suka, aromanya calm banget cocok buat nongs malemm ❤️",5
"not too bad! Baunya enak bgt, packagingnya juga oke banget, simple tapi kaya ngga murahan. cuma nggatau bakal repeat order apa engga soalnya agak lumayan harganya, dibanding Za*a yang 300rban udah dapet 2 pcs masing-masing 100ml juga🥲 jiwa misqueen ku bergejolak~",5
orderan yang kesekian kalinya dan tidak pernah mengecewakan plus dapat gift dari tokopedia thankyou 🤗,5
Fruity sugary sweet candy cocktail - basically a happiness-inducing scent. A crowd pleaser. The projection and sillage of this perfume is a monster! No wonder this has reached cult status!,5
"responsif and fast delivery, yg pastinya nice smelling parfume tuk siang & malam hari.. thanks tuk HMNS Team...good job and sukses slalu ya !!",5
They know how to impress the customers so well ❤️,5
seperti biasa hmns selalu ok entah itu pengemasan sampe ke csnya pun ramah banget. thanks buat free vial the perfection 💚💚 good job hmns team,5
"Packing rapi, packaging bagus banget😍",5
"Selamat sampe tujuan. Semuanya berfungsi dengan baik. Suka wanginya, kek familiar. Padahal baru pertama kali punya orgasm.",5
"The quality of the perfume is so satisfying, the package made so well. Thank you so much",5
"packaging aman, admin nya helpful bgt, wanginya bnr² sesuai ekspektasi, top note apple..mid end note vanila gitu",5
baru coba semoga wanginya cocok,5
"kemasannya elegan, dapet voucher dan garansi, parfume nya wangi, semoga awet lama wanginya makasih seller",5
Produk sesuai deskripsi. Cocok untuk siang hari. Packing aman. Ada keterlambatan pengiriman dari kurir.,5
"Box nya cantik banget warna putih berpadu sama parfumnya yang berwarna jingga, aromanya menyegarkan. Untuk perempuan ini sangat rekomendasi 🥰",5
"Suka sama wanginya, dan awet. Seller nya ramah dan responsif. Semoga sukses terus.",5
Packing rapi dan aman. Produk jangan ditanya pasti ori lah. Terima kasih HMNS 👍👍,5
"Good seller, original, good packaging thank you 💙👌🏻",5
"wangi seger kaya ada apelnya tpi kalem gitu enak, cocok buat cewek, baunya bikin inget",5
"udah sebulan pake, gada masalah sama wanginya. tapi untuk botolnya it looks pathetic setelah sekian lama pemakaian tulisan di depannya jadi makin hilang, terlihat seperti parfume murah, dari awalpun saya terima ada orange stain di bagian depannya, dan juga tutupnya kurang rapat jadi parfumnya suka bocor kalo dimasukan ke tas",3
"Been wanting to try this and I’m not disappointed! For me, the smell is a mixture of fresh and sweet. Love the packaging! It’s very safe and fancy as well. Thanks!",5
maaf min baru kirim ulasan. Terima kasih banyak pengiriman cepat sekali padahal saya pakai yg gratisan. saya kira akan sampainya tgl 30,5
"wanginya enak bangettttt, ini bisa tahan lama. wanginya gak yang kenceng banget sampe bikin pusing, tapi kalau disemprot ke baju, berjam jam kalau dicium juga masih ada wanginya",5
"Baunya wangi enak sesuai tipe kepribadianku, Packaging aman tapi kalo dikasi buble wrap lebih 👌 dan untuk pengiriman lebih dari standart tetapi bukan salah tokonya tapi salah expedisinya. Semoga ada pilihan lain buat pengiriman. Terimakasih Humans✨",5
"awal suka minyak wangi ini, dari ade gw gw suka pakein diem2 buat ngapel ke cewek gw eh cewek gw suka juga sm minyak wangi ini hehehe tetep di jaga kualitas produknya, wanginya jngn pernah di turunin kadar wanginya hmns",5
"Wanginya gw suka, dan gak terlalu girly menurut gw! Tahan lama pula! Bisa seharian wanginya!",5
Ga diragukan lagi wanginya tahan lama sampe 2 hari nempel dibaju,5
"terima kasih banyak kak, dapat bonus juga, senang dan puas banget",5
good quality product..recommended seller..thanks,5
"wanginya enak, nggak terlalu manis di aku. pantesan viral. packingnya juga aman. tidak ada kendala. proses orderan juga cepat. love deh",5
seller top pesenan cepet dpt bonus juga wanginya seger manis2 gitu,5
"berani beli sebotol full karna udh pernah nyoba sampelnya, bagus bgt tahan lamaaa. packingnya jg cakep bgt, adminnya jg cute wkwkwkw",5
"kecewa sama packagingnya sih,gak pake bubble wrap,pdahal dari toko sekelas hmns loh.pdhal sebelumnya pernah order hmns di toko sebelah pake buble wrap loh,kok di sini engga gth,i mean apakah beda yg nanganin apa gmn. yah untung dalemnya gak pecah sih. untuk ketahanan parfumnya sendiri aku belom nyoba di outdoor sih,yah mudah""an wanginya lebih awet dari orgasm yg type sebelumnya. buat wanginya entah knp aku lebih cocok sama orgsm yg dulu sih,pdhal aku berekspektasi tinggi juga buat wangi yg sekarang,secara Limited edition gtg,tapi yaah gimana selera juga sih yah. yang aku harapkan sih buat kualitas botolnya semoga lebih bagus lagi deh,soalnya yg dulu sering bgt beleber dari arah spraynya,trus tutup spraynya juga longgar,yg sekarang juga tutup spray longgar. trus saran juga tolonggggg packaginya di tingkatkan. Terima kasih.",4
"Penasaran sama wanginya, ternyata enak juga.. aromanya manis dan ringan",5
"pengemasan nya 1 hari, dan dr ekspedisi 3 hari mayan lama nunggu akhirnya dtg juga... pengemasan nya syg bgt gak pake bubble wrap untungnya parfum dlm keadaan utuh... wanginta gila sih gw bgt.. enak bgt 👌 tipe wangi yg unisex agak manis mnurut gw pokonya enak",5
Baunya tidak se sweet yg ku kira but my eyes pleased by the packaging alias mewah bgt dgn harga segini?!,5
"sesuai pesanan , wanginya enak, ada bonusnya botol kecil, terimakasih..👍",5
Wanginya memang paling cocok. Sudah botol kedua ❤️,5
"Nonton review orang longevity-nya bisa tahan 5-6 jam. BOHONG!! Itu merendah untuk meroket banget, karena di aku bisa tahan sampai 12 jam (indoor activity) 🫶🏼🫶🏼 Suka banget sama wanginya, walaupun sedih gak dapet give awaynya🥲 packagingnya terbilang exclusive untuk local brand, tapi productnya sedikit kotor padahal mau dipajang cantik:(",5
"Repurchase untuk ke yg berapa kalinya , selalu sukaaaa",5
penjual responsif dan parfumnya wanginya sangat enak.,5
bought this because its remind me of him🥲 ga dapet orangnya tapi gapapa at least i would not forgot his scent (and memory). I love the scent so much (ini riil) good quality parfume with amazing concept! thank you hmns 🤗,5
Masiih dicobaa.. setahan mana coba wanginyaa sama sekuat apa 😁😂,5
