content,rating
Penggemar Saff n Co krn SPL nya itu dahsyat. Aku pertama beli Chno dan suka. Skrg coba SOTB makin suka. Pengiriman jg cepat banget. Thanks buat vialnya Chno. Emg jodoh sama Chno. Hehehe,5
"Suka banget sama wanginyaaa! Memang tipe ku bangett sih, terus wanginya juga tahan lama bangett.. Aa semoga bisa cobain varian lainnya jg dehh🥰",5
wanginya awet bgt dan packaging mewah bgt,5
Pengemasan sangat aman! Dikasi tester nya varian lain 👍🏻 SOTB ini wanginya enak bangey sih.. manis tp fresh seger juga ga enekin ga bkin pusing juga wanginya dan tahan lama,5
"my favo all the time, suka bgttt after tastenya😍😍😍",5
kedua kalinya beli parfum disini dan ga mengecewakan sama sekaliii 😍 packaging aman dan selamat sampe tujuan thank you seller 🥰,5
"Starting pack kalo mau gituan sama pacar cocok lah, apalagi sama istri",5
Terlalu wangi pdhl baru 1x semprotan. Pecinta wangi manis cocok ini,5
"Tadi ku unboxing jam 11 dan ku pakek di tangan , ini jam set 3 wangi nya masi strong .. wahh bakal beli lg si🖤🖤🖤🖤",5
"wah keren sih sellernya, hari ini checkout lusa nya langsung sampai dong.. s.ot.b nya wangi, terus dapet vial solaris wangi juga makasih ya🫰",5
Wanginya bikin orang orang di sekitar nanya “kamu pake parfum apa?”,5
"padahal baru co yg omnia, begitu liat SOTB restock auto co lagi, saking penasaran sama wanginyaa finally sampe juga, wanginya manis sih enak elegant gtu",5
"Wanginya uwenakkk, tahan lama, bakalan beli lagi keknya kalo habis.. tengkyu seller 👍🏻👍🏻👍🏻",5
wangi oke pengiriman cept harga terjangkau,5
"Pengiriman aman dan sesuai, kemasannya juga lucu, mantaabbbbb",5
"Gila enak bgt wanginyaaa. Segar, manis, sexy dan mewah kadi satu! Cinta bgt sama S.O.T.B ❤️",5
"Ga nyangka bisa dapet parfum dengan PR KITnyaaa , love this 😘💋🥰",5
sotb the best sih.. udah banyak yg nge rekomenin dan tmn aku pakai ini jadi langsung beli jga 🫶,5
"Senang sekali pacar suka sama hadiahnya, emang wishlist dia dari lama juga soalnya. Dapat sample Saff&Co. x Xocolatl wanginya juga enak.",5
Good! Sampai sesuai pesanan Alhamdulillah Top Mantap Is the Best,5
"GILAAA INI BNR2 PARFUME EXCLUSIVE YG PERNAH AKU PUNYAAA🥹🥹🥹 GILA WANGINYA MAHAL BGT, DPT TESTER NYA ENAK JUGA JD INGIN BELI LG🥹🥹🥹",5
Sumpahh woii lu semua yg cek SOTB ni harus beliiiiii woii ini wanginya bener bener ketinggalan di tempat dan satu tetess wanginya serumahh lu semua harus beliiiiiii gilaa tahan 2hari 3 hari dibaju temenku pake soalnya parah the bestttttt😭😭❤️❤️❤️❤️❤️❤️,5
Barang sudah diterima dengan baik dan komplit. Terimakasih banyak ya,5
wangi awet parah sebelum ini baju dicuci udh mantab wanginya berhari hari dapet harga 170an mantab,5
parfum favorit aroma terfavorit sudah order berulang kali awet banget aromanya berhari hari,5
Barangnya cepet sampe.. Wanginya sukaaa.. Dikasih gratisan tester donk.. Terima kasiiiihh...,5
"packagig rapih 3 layer 😍, botol aman. dan yang paling keren ya wanginya S.O.T.B yang enak banget (ga tau rasa wanginya apa, yang jelas ga terlalu nusuk, soft, sweet, dan elegant. cow/cew masuk. kalau varian coco sama cuma bedanya lebih berkarakter laki sigma calm and deep) dan dikasih tester varian coco. wah makasih Saff n Co sudah bikin saya galau dengan varian anda yang enak.",5
"Kondisi dus luar penyok, tapi dalamnya bisa mulus banget. Keajaiban. Dapat sampel, yang baunya kayaknya lebih cocok buat laki daripada SOTB. STOB baunya bagaikan Chipi chipi chapa chapa Dubi dubi daba daba Mágico mi dubi dubi Bum, bum, bum, bum gitu.",5
"pas nyampe dusnya penyok dikit tapi gapapa isinya tetep aman. wanginya sotb tipikal wangi sexy and fresh gitu, keawetan wanginya bisa berhari hari. dapet sample las pozas, wanginya kayak vibes pergi kondangan 🤣",5
Pertama kali nyoba yg mini size 5 ml dan langsung suka wanginya jadi langsung beli yg full size. Ketahanannya awet banget di aku bisa seharian. Dapet sampel las pozas wangi sih cuma kurang cocok di aku karena wanginya cocok untuk cowok/unisex but thanks for the free sample. Next mau coba varian yg lain,5
Pengiriman cepat dan harga paling murah. Suka banget sama aroma parfumenya yang tipe ini. Packing aman dan dapet tester aroma lain juga. Thank you seller 👍🏽,5
"Barang baguss, wangi mantapp tahan lama dan paling best seller, iseng nyoba langsung suka plus dapet promo",5
"so far parfum yang paling cocok denganku dan pacar. Soft, tidak terlalu nyegrak dan seger. Packaging rapi, hanya saja ditemukan rambut di packaging wkwk Dapet sample varian lain, lumayan juga",5
"wangi nya tahan lama banget dan nempel banget di kulit padahal cmn 1 kali semprot,tapi sayang nya aku ga suka wangi nya bukan aku banget🥺kalo ada yg mau boleh ke aku aja aku sale baru 1 kali semprot",5
"wanginya nagih . kemasan keras, aman ga bocor sama gak tipu2 kalo di official",5
