content,rating
"Barang sudah diterima, packing super aman, wanginya enak, recommend buat suka wangi fresh. Dapet bonus yg Zora edition juga, wanginya masih cocok, next bisa order lagi. Terimakasih untuk pengiriman & pelayanannya 🙏",5
"wangi leci, citrus, lavender bener2 kecium si di hidung gua. parfum yg sgt versatile, wanginya bukan yang casual banget jadi menurut gua msh cocok utk acara formal. wangi leci bener2 mendominasi di semprotan awal. parfum ini tipe yg fresh and sweet",5
"suka sama wanginya, atomizer nya mantap",5
"BAU PARFUMNYA SANGAT LEZAT SEKALI, SEPERTI WANGI KENCINGNYA DINOSAURUS 🤣😂",5
"fresh abis, spl nya juga kenceng bgt, mantep dah pokoknya rekomendasi dari member IFC",5
"wanginya enak, gak terlalu nyengat di hidung.",5
Aroma nya lebih maskulin.. tapi seger enak. tp ga cocok buat cewek kue sih menurut aku. hadiah untuk cowok cocok ini,5
"keren banget barang ghoib yang satu ini, best of the best yang lain no way",5
"wangi cocok banget, barangnya di kemas dengan baik",5
"Wangi dan lumayan tahan lama,Pengiriman juga cepat good lh pokoknya",5
wangi nya kalo menurut aku cocok untuk cowo,5
"wangi nya enak dan seger, cocok buat segala aktifitas, mantap pooollll, thx buat bonus nya👍👍",5
Jossssss... wanginya segeeerr... enak banget...,5
"Wanginya cukup pasaran, untungnya dapet bonus vial coconut dreams",5
"Saking goibnya ini parfum, udah saya pesen barangnya ga sampe. Saya pesan 2 parfum Bonfire sama California. Yang datang cuman Bonfire aja. Kerenn bangett. Segoib itukah California? IYESS.",1
Bau nya sama kek parfum bonjour fragrance yang blue icon,5
"beli California untuk doi, dapet tester berry caramel pancake, asli sih ini definisi parfume cewek kue, manis tp gk bikin eneg, enakk bangettt🥺🥺",5
"Wanginya lebih ke maskulin, segar, dan fresh. Kemungkinan cewe bakalan kurang suka",5
- Packaging dan kualitas baguuusss - Baunya tidak cocok :(,3
"emang mantap, berharap ada yang 100ml sih biar ga beli 2 wkwkwk tapi bonusnya enak dapet tester jadi pengen beli yang varian lain",5
"botolnya mewah banget, wanginya seger. ini beli parfum terasal yang ku lakukan. ternyata wanginya enaaakk",5
Wanginy enk bagus buat di beli maka ny cepet hbis barangny🔥,5
"The scent itself smells amazing, very fresh and none like the otherss <3",5
wangi fresh banget. cocok di pakai siang hari kalau di badan saya. Puas,5
diproses dengan cepat dan datang dalam keadaan bagus,5
semakin kena keringet semakin enak,5
wanginya seger spl joss nih kayanyaa terus dapet vial aphrodite mantulll,5
"wanginya enak, banyak orang suka sama saya💕",5
mantaaaap memang rekomendasi streamer YTTA,5
seperti yang di review ade2 itu,5
ga sia sia nunggu lama the best,5
"packaging aman, wangi.....terima kasih",5
"Lebih ke cewek wanginya, overall oke",5
Wangi nya soft enak cowok banget,5
mantap seger banget ❤❤❤,5
barang sampai dengan selamat dan terimakasih bonusnya 🙏🏻😁,5
"Gokilll, kena genjutsunya Mas Ade",5
"barang sampai dengan cepat,",5
The best sih ini parfum,5
SUEGERRR PUOLLL!!!! plus maskulin 😮‍💨😮‍💨😮‍💨,5
OKE BANGETT MANA DAPET SAMPLE KANN,5
gokss enak bgt🔥,5
wah gila wangi bgt keren keren,5
pengiriman cepat. wanginya suka,5
Cepat,5
"enak pol, nyaman bgt",5
Wanginya sama kaya blue iqon,5
wangi dan kuat,5
mantab. ORI.,5
"blind buy,, keren banget lumayan suka",5
Baunya pasaran,4
wangi bangetttt dan awet. toppppp bgt goodjob mykonos,5
Parfum nya manis menurutku,5
wanginya seger,5
Wangi dan tahan lama.,5
gokil #piwerade,5
Mykonos California secandu itu...,5
wanginya mantap,5
wanginya enak dan segerr,5
"good, wanginya super enak",5
Pieweeer ade,5
"enak,versatile,mantap...",5
Suka dengan wanginya,5
nice,5
seperti biasa 👍👍👍👍👍👍,5
enak wangi nya mantap,5
wangi nya enak,5
Wangi nya enak,5
wangi nya enak,5
mantap wanginya enak,5
udah kesekian order di mykonos...👍👍👍,5
selalu terbaik 🙌🏻🙌🏻,5
mantaps. banget wangi nyaaa,5
👍🏼,5
recomen kata streamer ytta,5
The best lah wanginya,5
😩😩😩,5
enak ini wanginya,5
mntp di kasih bonus decant,5
akhirnya dapet,5
GOKILL🔥🔥🔥,5
wanginya segar,5
Wanginya mantap,5
wangi nya enakk,5
Gokil,5
Wangii,5
mantap,5
mantap terbaik,5
terbaik,5
mangstaaap,5
wangi nya edunnn canduu,5
"wanginya awet, mantavvv",5
mantapp,5
wanginya enaak poooollllllll,5
Sukakk,5
👍,5
👍,5
💞,5
enakkkkk,5
