content,rating
"WHAT ON EARTH! 💞 very worth it. pertama beli bottlenya agak leaked, I asked apakah memang ga full atau ini leaked, ada bekas tumpahan parfumenya sedikit tapi HUMINS LANGSUNG RESPON BUAT KIRIM YANG BARU. Never found this before. BIG THANKS HMNS! ❤️ anyway EOS ini vanillanya sweet banget wanginya, dan warm. cocok banget buat yang suka wangi manis. LOVE IT HMNS! 🔥",5
"Packagingnya bagus. Boxnya kokoh cantik. Pengiriman dr jakarta ke sumsel cuma sekitar 3hari. Pesan hari minggu malam, hari rabu siang dah sampe. Buat wanginya enak. Menurutku cocok untuk dipake cewek maupun cowok. Sedikit manis, ada wangi floralnya tapi dipake cowok pun enak gak ketara kalo inituh wangi floral. Barusan dicoba semprot di tangan, setelah 2jaman lebih dipake untuk wudhu dan wanginya masih kecium. Kalo untuk di area leher, belakang telinga, dan dada wanginya sejauh ini bertahan sampai 6jaman. Mantap!",5
"Setelah sekian purnama, alhamdulillah kesampean juga beli hmns 😭✊ udah belinya nekat blind buy langsung full size pulak wkwkwk. Awalnya pas sniff dari botolnya kayak wanginya kok kembang banget ya, eh setelah di semprot barulah kecium ohhh ini toh wangi yang dibilang orang orang 😭💕 vanilla creamy yang vibesnya beda dari yang lain, i really love it a lot!, The more i smell it the more i like it and like everytime i wake up in the morning, i really looking forward to spray it",5
"barang saat sampai isinya kosong, penutupnya terlepas, boxnya rusak. penjual mengirimkan yang baru, dan barang sesuai. terdapat perbedaan jauh dari kedua pengiriman, botol parfum pertama tulisan eos sudah lecet, isinya kosong, dan penutupnya sangat mudah dilepas, boxnya tidak terdapat plastik pembungkus, dan segel hmnsnya seperti segel yang dilem kembali, karena segelnya sangat kuat. penjual kemudian mengirim penggantinya dan packagingnya bagus banget, terimakasih untuk bonus parfum alphanya. entah apakah ada oknum, masalah saat pengiriman, atau quality control yang kurang, semoga kedepanya lebih baik lagi.",5
"pertama tuh beli sample nya yang isi 3. jatuh hati lah ke eos ini. karena dapet voucher 50k dalam waktu 10 hari, ku langsung cekot di hari ke 5. eh dateng barangnya dapet voucher lagi 25k. tuhaann ini kok hmns pengen bnget nguras duit gue yaa. eos tuh wanginya enak, vanila manis gitu tapi ada ingredients yang bikin ni parfum berasa banget mahalnya. udah gitu, experience pas buka dan nutup botolnya enak banget ada magnet nya gitu 👍 dikasih free gift juga yang perfection. wanginya rada cowok siihh, tapi masih masuk juga buat cewe kok",5
"aroma parfumnya soft & enak bgt🥺 untuk ketahanan belum tau bisa brp lama. tapi aku suka sm aromanya, bener2 sesuai ekspektasi. udah masuk wishlist dari 2 tahun lalu, akhirnya baru bisa checkout skrg haha. packing jg aman & barang diterima dlm kondisi baik👍 terima kasihh🫶",5
"Smells soo sooo soooo good like i expected. Wanginya sweet vanilla tp tetep ada hint muskynya suka bangett, dipake olahraga juga masi nyamannn. Good job hmns🫶🏻🥰 dapet bonus jugaa, kayanya karena ga dapet tester jd dapet semacdm card holder i guess?",5
"kalo hmns kayak nya gaperlu di tanya tanya lagi deh wangi nya gimana, karna ngk ada yg ngk enak, enaaakkk semuaaaaaaaaaaa gilaak, tahan lama, ngk ninggalin bekas dibaju. pokoknya the best parfum versi aku hehe.",5
"beli pas promo free 1 unpatched vial size + 1 random vial size. uda beberapa kali beli EoS, karna emang uda jadi signature scent. buat pindah tuh susah hehe",5
creamy dr wangi kelapa dan manis dari vanila. enak bgt wanginya & ga bikin enek. packagingnya jg mewah serasa beli hape 😊 minus hanya di tutup nya yg kurang kuat,5
"aku kasih bintang 5 krn paketnya nyampe cepet dan barang aman. untuk wanginya, dominan vanila (ga kenceng) dgn hint pepper. agak sdkt berbeda dr harapan (pengennya wangi floral kenceng tp agak manis fresh gitu)",5
"wanginya sweeet dan creamy banget.. aku kira ga bakal se creamy ini, ternyata notes vanilla nya lumayan kerasa. packaging oke banget dan rapi. pengiriman cepat. semoga makin sukses!!",5
"barang nyampe dengan selamat, wangi ya cocok bikin nyaman",5
"jadi awalnya pas paketnya dateng, itu kotaknya basah semua. parfumnya udah tinggal dikit grgr bocor (tutupnya kurang rapet). bahkan di dalem kotaknya ga dikasih bubble wrap. akhirnya gue complain lah ke HMNS Adminnya ramah bgt ngeladenin gue yg minta ganti baru. Baru jg ngomong kemarin, ehh hari ini paketnya udah nyampe dong Alhamdulillah yg ke-2 ga bocor lagi. Sekarang udah ada bubble wrapnya jd lebih aman. Udah gitu gue dikasih tester parfum Alpha pula Seneng banget. Thank u HMNS udah dengerin keluhan customer. Kedepannya mohon lebih diperhatikan ya dari kemasan hingga packagingnya☺️🙏🏻",5
"packing bagus banget, kokoh dan dijamin kirim ke luar pulau pasti aman. aroma tahan lumayan lama. gak nyobain langsung karena dijadiin kado.",5
"ga nyangka packaging bakal sebagus ini, wanginya juga enak, light, keliatannya sih awet seharian wanginya",5
"kalo hmns mah gak usah di ragukan lagi pasti tahan lama wanginya, beli ini karna penasaran tapi udh dibeli gak tega buka dusnya, thank you min dpt testernya.",5
"mantapp wanginyaa tidak terlalu menyengat, cocok untuk beraktifitas siang hari.. tutup botolnya ada magnet mantap ga takud tumpah",5
"Wangi nya kalem, drydownnya wangi vanilanya lebih dominan, enak manis yang ga bikin mual gitu, pengiriman sangat cepat dan aman",5
"Pengiriman cepat dan aman, seller ramah bgt. semoga tante saya suka.",5
"HMNS emang the best, packaging aman dan rapi, pengiriman lumayan cepet, dan barangnya mantap 👍",5
"wanginya segeerr, manis, dan ga bikin pusing packagingnya bagus rapi dan aman banget.. terima kasih",5
"wanginya enak soft nyegerin,kalem,ada bau Woody nya . unisex sepertinya",5
"Packing Rapih, pengiriman cepat, Wanginya lembut gak nusuk dihidung, cocok buat aktivitas dalam ruangan",5
"Packing baik, produk masih baru dan tersegel dan dikasih 5ml tester produk baru hmns , yang paling utama parfume sesuai notes nya sweet vanilla",4
wanginya oke. cenderung aroma untuk laki laki Kali ya.. untuk Aku pribadi sih yg kerjaan nya banyak produksi keringat cocok lah ya. pake jam 7 pagi tahan sampe jam 2 Siang..,5
"Beli yang ke 2x nya eos mantap , cuman yang giftnya pecah 😢 tp yaudah lah gakpapa penting eosnya aman sentosa",5
"Salah satu wishlist dari tahun lalu.. akhirnya punya jugaa.. ini soft, calm dan enak dipakai siang atau malam.. luvvv",5
"Bagus produknya, sekarang mau beli lagi yang ke dua, suka banget wanginya..",4
"suka bgt ma pelayanan HMnS dtg pertama parfum tumpah, pas ngabarin langsung drespon cepat n dganti.. sblmnya saya udh nyobain yg Orgasm tp lbh suka yg EOS ini si g terlalu manis tp tetep enak trus ketahanN g ush draguman lg si suka bgt m brand ini pertahankan pelayanan primanya ya makasih",5
"Wanginya manis tp ga bikin enek, pengiriman cepet banget, dan dikasih bonus reed diffuser. ❤️",5
"paket sampe dg selamat dan dipacking aman dan rapi, tidak ada mslh spt juice leaking, dll. produk sesuai deskripsi. terima kasih gan 😁👍",5
"respon baik, packing aman. kemasan eksklusif. aroma sesuai dengan tester pack.",5
"Perfumenya, reed difusernya, juara! adminnya ramah, vouchernya juga ramah banget hihi (terimakasih), lagi dibuat jatuh cinta sama produk HMNS 🤗",5
Wanginya ternyata kurang cocok di aku. Tapi secara general wangi nya ok. Just a preference matter.,4
"coba di starter pack dan sukaa. scent awalnya mmg agak menyengat, tapi akhirnya mirip aroma bubuk susu bayii. awet dipakai di luar ruangan dan kerasa jejak wangi nya jugaa",5
"Sayang amat, dapet samplenya yg Perfection. Udh punya, banyak, 2x beli.",5
"Packagingnya sangat rapih, pengiriman untuk luar jkt termasuk lumayan cepat sih menurut sy. Produknya udah pasti the best lah fragrance favoritku.",5
wanginya enak banget .. packaging mewah bangeeet suka banget,5
"Mantap banget , pengiriman cepat , barang sesuai , wanginya enak banget soft . Dulu beli gang orgasm terlalu strong. Cucok 🤍",5
"Packing Aman, Pengiriman cepat. sejauh ini paling Suka EOS. ada Voucher 25K next Order yg lain deh.",5
This one has such a unique and yet comforting scent. Kompleks bgt ada bbrp layer di scent ini. Pembukaannya fresh and bright karena bergamotnya trus penutupnya jadi spicy and earthy. Unique bgt dan bisa jadi signature scent.,5
"Packing exclusive, aroma enak banget wanginya. Pengiriman cepet",5
wanginya manis enak. pas prtama semprot mirip parfum mantanku :',5
wanginya enak banget. sangat manis hihi. suka banget. thank you seller 🥰,5
"pengiriman cepet banget, packaging super aman & mevvah thx hmns!",5
"wanginya enak, cocok buat cowok ataupun cewek, lebih fresh, cocok untuk santai di indoor ataupun acara formal",5
Baru mencoba brand ini ... rekomen dari keponakan ... diterima dalam kondisi baik dan pengiriman cepat. Terima Kasih,5
Mendarat dengan aman terkendali. Produk bagus. Thx HMNS,5
"parfum ini saya sangat suka sekali, harum, dan tahan lama. saking sukanya tidak mau aroma lain sudah beli yang kedua kali",5
"packing rapi , kiriman cpt , ud repeat ke3 utk perfume hmns eos ini . baunya enak dan tahan lama , premium smells.",5
"Enak min, cewe banget baunya.. buat nyokap ama adek gw",5
"dateng-dateng ko paketnya double, ternyata ada giftnya si bola² mandi, terima kasih banyak~ eos dari tahun lalu sudah jadi daily parfum ku 🤗",5
Packaging : Dikasih bubble wrap lebih oke kali ya Sisanya top notch,5
Gw cowo dan ga begitu suka parfume cowo pd umunya. Lebih suka parfume cewe. DAN INI GA FEMINIM BAUNYA. This is 💯💯💯💯 recomended. Best!,5
"Untuk parfum harga segini mantap banget sih, wanginya enak & packagingnya juga bagus",5
"Beli pas 10.10, pengiriman tetep 1 hari sampai terbaik, unboxing experience nya juga bagus banget good job hmns ❤️❤️",5
wanginya enak. tp entah kenapa kurang awet aja di saya.,5
harumm baunya enak bangett ini tipe hmns paling enakk sii menurut gue... recommended dah pokoknya,5
Akhirnya beli Full bottle. Istri saya suka aromanya 👍 Tidak terlalu manis dan dry downnya creamy.,5
Thanks paket hmns yg ditunggu2nya udh dateng. Wanginya enak banget seger2 manis gitu. Dpt pouch juga karena beli pas 6.6 kmrn🫶🏻,5
Untuk yang ke sekian kalinya. Dan senengnya lagi pengiriman kali ini cepat banget sampenya! ❤❤❤,5
"suka wangi middle dan base notes-nya sprayer merata, ok. tutup botol ada magnetnya, joss. minus ada di longevity, jd harus sering² apply. disemprot di baju ga sampe 2 jam udah hilang baunya di outdoor. disemprot di bantal malem hari, paginya udah hilang. beda dgn merk sebelah yg bisa bertahan wanginya sampe seminggu lebih pas disemprot di bantal.",3
"mewah bgt ini package sm wanginyaa 🥰🥰, setelah orgsm jatuh cinta sm eos. dpt sample jugaa. thx humins",5
"abis nyoba vialnya, sreg ama aromanya.. bungkusss",5
"Untuk parfumnya sesuai dengan ekspetasi, kemasan botolnya unik karna ditutup botolnya pakai magnet dan cuma mau kasih saran untuk kurir pengiriman. Kalo bisa masih ada opsi kurir lain selain sicepat. Overall masih oke",4
