content,rating
"ga kaleng2 sih ini parfum. tahan lama dan wangiiii bgt.. pembelian kedua di varian ini.. kaget sekarang kotaknya gede bener, makin keliatan mehong. love",5
"pembelian kedua, dan impresi masih tetap sama. well done, saff & co.!",5
"maskulin banget ini wanginya ... kirain beneran PO, ternyata cepat dikirimnnya ... top deh",5
"MANTAP BANGET DAPET PROMO MURAH DI WAR DISKON CUMAN 20 RIBUAAAAN MAKASIH TOKOPEDIAAAAA, MOOCYSTOREEE SELALU DAPAT YA ALHAMDULILLAH, YANG MAU CARI BARANG BARANG FLASHSALE CEK TOKO ORANGE NYAA NAMANYA MOOCYSTOREE BARANG MURAH MURAH HASIL FLASHSALE GAESSS GILAAA",5
Wanginya suka dan lumayan tahan lama utk pemakaian dikulit langsg... sdh dipakai wudhu tp maseh belum ilang masih ada... dapet bonus tester,5
"Barang sudah diterima, dikasih tester morfosia juga. Wanginya cocok padahal blind buy. Order jumat malam, langsung di packing dan di order pick up ekspedisi malam itu juga. Adminnya gercep banget. Recommended !! Terimakasih..",5
"suka banget sama aroma nya saff, wanginya tahan lama, pokok nya top thanx seller n tokped",5
Aroma Saff emang enak banget.. Pria berkelas enak banget pake lgsg dikulit ya ..,5
"sudah menjadi parfume kebanggan akhir akhir ini, wanginya nggak pernah ketemu selain ini, dan tahan lamanya itu loh, juara!!!",5
akhirnya restok juga dan lgsg checkout.. kemasan baru dan wangi ttep sama 👍.,5
"DAMN! enak banget wanginya, SOTBnya jg promising nih wanginya. This is gonna be my fav.",5
"Bagus mantap bagus mantap cepat sampai, fast respon, fast charging, wangi, harum, harum manis, manis sekali, sekali wangi sampai pagi…….",5
Wangi nya enak bettt Dapet bonus tester wangi coklat Packaging mantap,5
mantap..barang sesuai pesanan...kemasan juga eklusive..pengiriman cepat,5
"Wanginya enak, bonusnya juga enak wanginya, mantap gan👍🏻👍🏻👍🏻👍🏻👍🏻 👍🏻",5
"Kualitas parfum sangat bagus. Kena keringat pun, bau tetap stay. Bau kulitnya sangat mewah dan tahan lama. Paling suka varian yg SAFF dari awal beli sampe sekarang. Respon penjual bagus dan pengiriman cepat. Mantap 👍",5
cukup sekali nyoba. gk bisa jadi parfum utama. cuma selingan aja oke lah. head spray nya payah. kayak nyemprot air. bukan butiran yg alus. waktunya nyoba brand lain,3
"wanginya sangat tajam saat baru disempot. tapi setelah itu wanginya enak dan aku juga merasa cocok. aku pakai di indoor dan wanginya tahan lama, bahkan pakai masker pun tetep wangi. mantap",5
"Wanginya keren, gak pasaran! Bakal repurchase dan cobain wangi lainnya, luv bgt ❤️",5
Enak aroma nya cocok dengan yg saya mau 👍🏼,5
Kualitas gak usah ditnya lagi ya. Ini yg suka wangi agak strong dan lebih ke wangi cowo juga bisa pilih ini. Dan ketahanan gak usah ditnya lagi. Seharian keringetan aja masih wangi,5
"pertama kali beli yang xocolatl ternyata enak dan tahan lama terus jadinya beli lagi yg ini, wangi awalnya maskulin bangett eh pas udah ke middle wanginya jadi lebih ke cewe lah, intinya saya suka karena bisa unisex wanginya. makasih juga untuk tester iliadnya",5
"kualitas produk yang tidak perlu diragukan lagi,pengemasan dan pengiriman yang sangat baik.",5
"Enak wangy nya dan tahan lama, semprot di jaket sampe 2 hari masih terasa , packaging nya bagus dan prosesnya sangat cepat. terima kasih",5
"baunya itu strong, tp lebih ke bau2 besi wangi gitu, pertama kali kecium itu kebayang lg masuk bengkel, tapi mayan enak, bukan tipikal parfum yg sekali kecium langsung suka. untuk hidung saya kurang pas sih. Botolnya classy bgt, keren kl dipajang. mau coba varian lain",4
"kualitas nya mantap,, bau parfumnya juga elegan sih dan tahan lama bisa sampe seharian puas banget dah pokoknya, dan dapet bonus juga dong",5
"wangi ny kalem tapi seger, enak cocok bgt sesuai harapan.. 10 jam tahan baunya.. dengan harga segitu kesan mewah ny udh dot nice, recommend ini, next order lgi klo udh abis..",5
"Kualitas packagingnya mewah banget. Wanginya juga unik, enak dan engga hilang meskipun sudah kena air masih nempel. Dapet sampel gratis juga tapi lebih cocok SAFF sih karna sampelnya mirip parfum lain yang sudah ada di pasaran. Pengiriman bagus dan respon penjual juga keren. Mantap 👍",5
Bintang 4 dulu krn baru pertama kali experience beli produk lokal. - dari sisi fast response di chat masih perlu ditingkatkan - pengiriman barang perlu ditingkatkan lagi untuk perubahan status dari proses ke pengiriman - Untuk Packaging dari design box & botol bintang 5! Really appreciate produk lokal & hrg affordable dpt kualitas tampilan yang kece dibanding produk lokal lain! Semoga pilihan ‘Bau’ yg ini tepat sesuai review dari salah satu YouTuber lokal. sukses terus!,5
"Suka sama wanginya, tahan lama juga wanginya.",5
Pengiriman relatif baik dan cepat. Barang yang saya terima dalam kondisi baik dan sesuai dengan deskripsi yang tertera. Packing juga cukup aman dan terkemas dengan baik.,5
Pengiriman relatif baik dan cepat. Barang yang saya terima dalam kondisi baik dan sesuai dengan deskripsi yang tertera. Packing juga cukup aman dan terkemas dengan baik.,5
"teraman dan tercocok pake varian ini, longetivitynya pas banget buat dipake sebelum kerja, jadi pas pulang dry downnya kalem bikin rilex, testernya dapet yang cascavel (540) udah pernah nyoba sebenernya tp gpp.",5
"Alhamdulillah sampai dengan selamat, InshaAllah bermanfaat.  pelapak oke banget recommended seller fast respond barangnya oke kotaknya gambarnya serem, kayak poster film horror, tapi parfumnya baunya enak",5
"suka wanginya gentle ga terlalu strong ketahanannya jg lumayan lama, build quality nya bagus, kuat dg bentuk kotak jd keliatan simple tp tetep keren",5
"package nya oke aman punya. salute. vial chno nya enak wangi manis tapi ga manis banget, masih vers bisa buat cwk or cwk. dan ofkors main course nya si Saff ini enak. bau kulit tapi bukan kulit sunat. cocok lah buat dipake ngantor. coba dong bikin varian yang 50 ml laahh plis atau 100 ml. kenapa pelit banget cuma 30ml.. dah tau gua males belanja onlen",5
"Packingnya premium banget. Wanginya manly abis. Seger di awal terus bau leather. SPLnya keren, di kulitku tahan sekitar 6 jam. Dapat bonus sample ostara yang wanginya fruity, lebih cocok buat cewek.",5
"udh lu pd beli type yg lain aja, jgn samain sm gue",5
"Paket sampai dengan selamat, packing rapi dan mantap,cepat pula nyampe nya,👍",4
"Repeat order! 🫶🏽 Jujurly aku orangnya anti banget sama parfum karena keseringan kulit suka gatal dan bikin pusing, sebelumnya aku beli varian Chno and yang ini versi mininya dan aku jatuh cinta banget sama yang ini. Wanginya awet banget dibawa outdoor panas-panasan di pulau selama holiday kemarin. Gila sih gak heran harganya lumayan. Thanks sudah diterima dengan aman, and makasih banget buat testernya.",5
